iter	RMSE
3222	7207.338276
3223	7206.371146
3224	7204.949977
3225	7203.243555
3226	7201.560904
3227	7199.196736
3228	7197.766105
3229	7196.200465
3230	7194.231087
3231	7192.747599
3232	7190.909563
3233	7189.527694
3234	7187.513753
3235	7185.520773
3236	7183.852028
3237	7182.157584
3238	7179.75103
3239	7178.776083
3240	7177.315236
3241	7175.636666
3242	7174.491768
3243	7173.204632
3244	7172.317453
3245	7169.70526
3246	7168.052583
3247	7165.576477
3248	7163.836788
3249	7162.235612
3250	7160.192387
3251	7158.640859
3252	7157.977317
3253	7155.909756
3254	7153.886026
3255	7150.241647
3256	7147.875307
3257	7145.507811
3258	7143.75803
3259	7142.752035
3260	7141.172932
3261	7139.963659
3262	7136.685992
3263	7135.156594
3264	7133.600614
3265	7130.941819
3266	7128.678625
3267	7127.194801
3268	7125.473908
3269	7123.160097
3270	7121.949695
3271	7120.131044
3272	7118.505416
3273	7116.601813
3274	7114.747735
3275	7112.306011
3276	7110.579855
3277	7108.521822
3278	7106.455723
3279	7104.978539
3280	7102.495631
3281	7100.632178
3282	7098.167121
3283	7096.707247
3284	7094.053282
3285	7092.673593
3286	7091.064846
3287	7088.370561
3288	7087.074511
3289	7085.500511
3290	7083.406523
3291	7081.180444
3292	7080.028536
3293	7078.635319
3294	7076.995041
3295	7075.176509
3296	7072.894788
3297	7071.075192
3298	7069.59985
3299	7066.658785
3300	7064.503866
3301	7063.007013
3302	7061.179423
3303	7059.383532
3304	7058.104443
3305	7055.815446
3306	7054.035204
3307	7052.154314
3308	7050.658676
3309	7049.336529
3310	7047.757187
3311	7045.774979
3312	7043.893662
3313	7040.217861
3314	7038.60422
3315	7036.975032
3316	7035.519368
3317	7034.157943
3318	7032.086246
3319	7030.34423
3320	7028.767039
3321	7027.312008
3322	7025.756578
3323	7024.094292
3324	7022.358281
3325	7020.680499
3326	7018.753532
3327	7017.066319
3328	7014.96344
3329	7013.888742
3330	7012.430619
3331	7010.411243
3332	7008.953649
3333	7007.182185
3334	7005.875907
3335	7004.809236
3336	7002.928619
3337	7000.043443
3338	6998.111949
3339	6996.04635
3340	6993.295722
3341	6992.074545
3342	6989.526182
3343	6987.261107
3344	6986.160079
3345	6984.639818
3346	6982.845701
3347	6981.541107
3348	6979.348663
3349	6977.772689
3350	6976.470351
3351	6975.19071
3352	6973.78432
3353	6972.314912
3354	6970.621689
3355	6968.436358
3356	6966.296856
3357	6964.345778
3358	6963.234783
3359	6962.188661
3360	6959.346035
3361	6958.233043
3362	6956.642356
3363	6955.08602
3364	6953.675554
3365	6951.414909
3366	6949.748274
3367	6948.061668
3368	6946.522557
3369	6945.082368
3370	6942.179301
3371	6940.890663
3372	6939.620138
3373	6938.882904
3374	6937.776122
3375	6936.386259
3376	6935.006446
3377	6932.288412
3378	6930.052179
3379	6927.522184
3380	6926.211472
3381	6924.90761
3382	6923.398337
3383	6922.23495
3384	6921.393539
3385	6920.3047
3386	6918.391
3387	6917.036523
3388	6915.907245
3389	6914.148451
3390	6913.40198
3391	6911.474426
3392	6909.844715
3393	6907.895874
3394	6906.7581
3395	6905.398776
3396	6904.642416
3397	6902.600121
3398	6900.197831
3399	6898.376474
3400	6896.258148
3401	6895.610593
3402	6893.963772
3403	6891.945752
3404	6890.524334
3405	6888.519244
3406	6887.837744
3407	6885.604536
3408	6883.86901
3409	6882.30173
3410	6879.618339
3411	6878.063503
3412	6876.313687
3413	6873.847714
3414	6871.430526
3415	6869.081083
3416	6866.416123
3417	6863.583203
3418	6861.947101
3419	6860.356696
3420	6858.239222
3421	6856.333045
3422	6853.921789
3423	6852.29493
3424	6850.574419
3425	6849.707174
3426	6848.276875
3427	6846.986583
3428	6845.80697
3429	6844.163961
3430	6842.676091
3431	6841.426721
3432	6839.872254
3433	6839.089036
3434	6837.627011
3435	6836.585393
3436	6835.255376
3437	6833.563267
3438	6831.646781
3439	6830.073828
3440	6828.824379
3441	6827.536111
3442	6825.916292
3443	6824.81891
3444	6823.117335
3445	6821.748239
3446	6819.504117
3447	6818.026632
3448	6816.275858
3449	6815.163854
3450	6813.19909
3451	6811.48145
3452	6809.916537
3453	6808.810678
3454	6807.430365
3455	6805.849233
3456	6804.21854
3457	6802.358052
3458	6801.552896
3459	6799.768173
3460	6798.280832
3461	6796.830811
3462	6795.68489
3463	6793.622619
3464	6792.368128
3465	6790.450223
3466	6788.962479
3467	6787.314836
3468	6786.018151
3469	6782.583611
3470	6780.96643
3471	6778.721587
3472	6776.870689
3473	6775.879642
3474	6775.094279
3475	6773.691787
3476	6773.326195
3477	6770.347651
3478	6768.750779
3479	6767.254526
3480	6766.07682
3481	6764.129705
3482	6762.523021
3483	6760.169444
3484	6758.600123
3485	6756.746922
3486	6755.587086
3487	6753.6243
3488	6751.777727
3489	6750.037288
3490	6747.8377
3491	6745.623845
3492	6743.703168
3493	6740.878296
3494	6739.812873
3495	6737.622501
3496	6735.793799
3497	6734.745607
3498	6731.961261
3499	6730.088054
3500	6728.305876
3501	6726.646042
3502	6724.754115
3503	6722.115919
3504	6720.823062
3505	6719.453806
3506	6716.969911
3507	6715.677931
3508	6713.818273
3509	6711.830526
3510	6709.772758
3511	6708.615623
3512	6706.610591
3513	6704.892487
3514	6703.565033
3515	6701.490667
3516	6700.040879
3517	6698.127225
3518	6696.848592
3519	6695.700144
3520	6693.363177
3521	6692.086806
3522	6690.549772
3523	6687.90735
3524	6686.153293
3525	6685.206485
3526	6683.552356
3527	6682.282599
3528	6680.957515
3529	6679.66527
3530	6678.209344
3531	6676.852282
3532	6675.13689
3533	6673.821881
3534	6672.439297
3535	6671.491802
3536	6670.057455
3537	6668.028593
3538	6666.768868
3539	6663.905268
3540	6662.595711
3541	6660.621298
3542	6659.235323
3543	6658.565375
3544	6656.319621
3545	6654.235201
3546	6651.380107
3547	6650.02086
3548	6648.399452
3549	6647.195938
3550	6645.411559
3551	6643.467071
3552	6641.780451
3553	6639.562267
3554	6638.435498
3555	6636.886057
3556	6635.72379
3557	6634.44669
3558	6632.944338
3559	6630.821258
3560	6628.587056
3561	6627.102375
3562	6625.906627
3563	6623.9634
3564	6622.840471
3565	6621.292175
3566	6620.234028
3567	6618.064002
3568	6616.681764
3569	6615.090829
3570	6613.613285
3571	6612.918933
3572	6611.908835
3573	6610.777399
3574	6609.374878
3575	6607.678183
3576	6605.478373
3577	6603.058026
3578	6600.802238
3579	6599.693113
3580	6597.857492
3581	6596.602332
3582	6594.965936
3583	6593.478654
3584	6592.006452
3585	6590.404389
3586	6588.544945
3587	6587.009468
3588	6585.953589
3589	6584.187578
3590	6582.636999
3591	6580.881189
3592	6579.320378
3593	6577.767539
3594	6575.444166
3595	6574.01213
3596	6572.316515
3597	6571.482338
3598	6569.842992
3599	6567.942663
3600	6566.263462
3601	6564.341321
3602	6562.067389
3603	6561.181877
3604	6559.4899
3605	6558.844043
3606	6556.447781
3607	6555.037611
3608	6554.077804
3609	6553.047206
3610	6551.388325
3611	6549.896838
3612	6548.040134
3613	6545.394885
3614	6544.224341
3615	6542.732067
3616	6540.625884
3617	6538.981887
3618	6538.037161
3619	6536.671079
3620	6535.890034
3621	6534.193805
3622	6532.918487
3623	6531.095576
3624	6529.333453
3625	6527.575171
3626	6525.706526
3627	6524.094555
3628	6523.230067
3629	6521.257796
3630	6519.975616
3631	6518.489124
3632	6516.913646
3633	6515.086188
3634	6513.401816
3635	6512.034239
3636	6510.824016
3637	6509.26533
3638	6507.61563
3639	6505.306403
3640	6504.420487
3641	6503.243107
3642	6501.979149
3643	6500.374604
3644	6498.884054
3645	6496.595918
3646	6494.17713
3647	6492.610747
3648	6490.591802
3649	6489.821602
3650	6488.245307
3651	6487.553616
3652	6485.486373
3653	6483.807866
3654	6482.227516
3655	6481.043924
3656	6479.227248
3657	6477.680718
3658	6476.192616
3659	6475.07567
3660	6472.904963
3661	6470.736334
3662	6468.687126
3663	6466.367304
3664	6465.567669
3665	6464.503314
3666	6463.754238
3667	6462.354461
3668	6461.187196
3669	6460.068783
3670	6458.746109
3671	6457.345534
3672	6455.850838
3673	6454.161975
3674	6452.264629
3675	6451.014913
3676	6448.690407
3677	6447.238505
3678	6445.350393
3679	6443.886063
3680	6442.367467
3681	6441.008209
3682	6439.808076
3683	6438.34025
3684	6436.800154
3685	6435.085062
3686	6433.32902
3687	6432.112947
3688	6429.510797
3689	6427.525564
3690	6425.803116
3691	6422.772653
3692	6420.606382
3693	6419.748444
3694	6417.627204
3695	6415.692153
3696	6414.579743
3697	6412.699151
3698	6411.030616
3699	6409.785428
3700	6408.29899
3701	6406.401666
3702	6404.792722
3703	6402.853414
3704	6400.096639
3705	6397.816152
3706	6396.009471
3707	6393.61763
3708	6391.78797
3709	6390.296821
3710	6388.934589
3711	6388.000504
3712	6386.787715
3713	6385.368051
3714	6384.413029
3715	6382.899849
3716	6381.556478
3717	6380.496654
3718	6378.995664
3719	6377.12939
3720	6375.745522
3721	6374.543414
3722	6372.369784
3723	6370.640597
3724	6370.110153
3725	6368.932923
3726	6367.273987
3727	6366.37305
3728	6363.991281
3729	6362.792537
3730	6360.735487
3731	6358.737911
3732	6357.817962
3733	6357.193247
3734	6354.996169
3735	6352.753761
3736	6351.431144
3737	6349.24498
3738	6347.177754
3739	6345.937796
3740	6343.252266
3741	6342.274298
3742	6340.528543
3743	6339.35199
3744	6338.374871
3745	6337.360502
3746	6335.574181
3747	6334.010194
3748	6332.407627
3749	6331.030765
3750	6328.803836
3751	6327.356495
3752	6326.111645
3753	6324.251409
3754	6323.421476
3755	6321.048841
3756	6318.133096
3757	6316.667399
3758	6314.06049
3759	6312.749777
3760	6311.035833
3761	6308.486454
3762	6306.657734
3763	6305.573039
3764	6304.147671
3765	6302.32289
3766	6300.911835
3767	6300.028978
3768	6298.071919
3769	6296.895703
3770	6294.666692
3771	6293.533926
3772	6292.090029
3773	6290.406747
3774	6287.745969
3775	6286.40823
3776	6285.207477
3777	6284.174236
3778	6281.984976
3779	6280.8779
3780	6278.301532
3781	6275.74612
3782	6274.796255
3783	6273.228366
3784	6271.735979
3785	6270.336906
3786	6269.20153
3787	6268.277323
3788	6267.384876
3789	6266.460239
3790	6265.409637
3791	6263.752161
3792	6262.29081
3793	6260.994119
3794	6259.745315
3795	6258.379922
3796	6256.656756
3797	6255.185387
3798	6253.960648
3799	6252.065867
3800	6250.883004
3801	6249.344701
3802	6248.721094
3803	6247.872305
3804	6246.747634
3805	6245.307662
3806	6243.976828
3807	6242.997775
3808	6241.560291
3809	6240.782423
3810	6239.084898
3811	6237.554525
3812	6236.439201
3813	6234.657131
3814	6233.29089
3815	6231.738701
3816	6230.55713
3817	6229.470632
3818	6228.444796
3819	6227.040023
3820	6225.554336
3821	6223.98663
3822	6222.701224
3823	6221.435813
3824	6220.011285
3825	6219.212995
3826	6217.990826
3827	6216.968524
3828	6215.8249
3829	6214.639102
3830	6213.355344
3831	6211.704956
3832	6210.99236
3833	6209.378331
3834	6208.517496
3835	6207.711994
3836	6206.269546
3837	6205.06045
3838	6203.246581
3839	6201.756243
3840	6199.888696
3841	6197.950512
3842	6196.806848
3843	6195.406553
3844	6193.643096
3845	6192.762362
3846	6191.401405
3847	6190.837985
3848	6189.086034
3849	6187.969281
3850	6186.03355
3851	6185.082687
3852	6183.489108
3853	6182.173534
3854	6180.290403
3855	6178.830971
3856	6178.111894
3857	6177.11604
3858	6176.08565
3859	6174.957527
3860	6173.762585
3861	6172.700698
3862	6171.591353
3863	6169.677835
3864	6168.455455
3865	6167.461503
3866	6166.108937
3867	6164.107943
3868	6162.932904
3869	6161.660704
3870	6160.357893
3871	6158.997461
3872	6157.415591
3873	6155.6839
3874	6154.53457
3875	6153.691328
3876	6152.900826
3877	6151.390021
3878	6150.161348
3879	6149.000954
3880	6147.549187
3881	6146.94855
3882	6145.768926
3883	6143.122761
3884	6141.696102
3885	6140.08014
3886	6139.041637
3887	6137.722139
3888	6136.490921
3889	6134.519392
3890	6133.049297
3891	6131.648242
3892	6129.899213
3893	6128.695055
3894	6127.037179
3895	6125.461353
3896	6124.255531
3897	6122.807812
3898	6121.306431
3899	6120.056039
3900	6118.139896
3901	6116.508226
3902	6115.320321
3903	6113.940222
3904	6111.741328
3905	6110.569982
3906	6108.652921
3907	6107.104725
3908	6106.213603
3909	6105.30146
3910	6104.186929
3911	6102.862228
3912	6102.239551
3913	6101.015933
3914	6100.024029
3915	6098.446671
3916	6097.165078
3917	6095.360475
3918	6094.443612
3919	6092.776437
3920	6091.759464
3921	6090.366596
3922	6088.73463
3923	6087.548923
3924	6086.024867
3925	6084.345761
3926	6082.822354
3927	6081.236102
3928	6079.757729
3929	6077.992689
3930	6076.52282
3931	6075.358257
3932	6074.111917
3933	6072.349376
3934	6071.246574
3935	6069.574269
3936	6068.654759
3937	6067.231791
3938	6065.958352
3939	6064.673471
3940	6062.830365
3941	6062.100695
3942	6060.573026
3943	6059.707958
3944	6057.881483
3945	6056.659486
3946	6055.127822
3947	6053.862123
3948	6052.485685
3949	6050.34338
3950	6048.98532
3951	6048.308614
3952	6047.403714
3953	6046.74255
3954	6045.512789
3955	6044.173224
3956	6041.356441
3957	6040.231867
3958	6038.877695
3959	6037.465408
3960	6036.604356
3961	6035.379141
3962	6034.942212
3963	6033.646316
3964	6033.222453
3965	6032.036575
3966	6030.665488
3967	6029.677827
3968	6027.44986
3969	6025.820207
3970	6024.134635
3971	6022.021325
3972	6020.883811
3973	6019.935826
3974	6018.458852
3975	6017.365973
3976	6016.060427
3977	6015.290383
3978	6013.902382
3979	6012.132816
3980	6011.125088
3981	6008.892413
3982	6007.183731
3983	6005.574636
3984	6004.67177
3985	6003.359962
3986	6002.356357
3987	6001.424127
3988	6000.3889
3989	5998.540392
3990	5997.511806
3991	5995.253112
3992	5994.131884
3993	5992.074368
3994	5990.629114
3995	5988.706305
3996	5987.276443
3997	5985.808522
3998	5985.181178
3999	5984.408916
4000	5982.444725
4001	5980.775965
4002	5979.9292
4003	5978.548914
4004	5976.809336
4005	5976.046285
4006	5974.310433
4007	5972.929534
4008	5970.694859
4009	5968.33661
4010	5967.250267
4011	5965.978223
4012	5964.44578
4013	5963.080513
4014	5961.163482
4015	5959.335838
4016	5957.450194
4017	5955.914958
4018	5953.909945
4019	5952.764096
4020	5952.143864
4021	5950.86619
4022	5950.107179
4023	5949.047534
4024	5947.630752
4025	5946.823024
4026	5945.045019
4027	5943.894494
4028	5941.817605
4029	5941.03763
4030	5939.908866
4031	5938.83703
4032	5937.729849
4033	5936.898102
4034	5935.890882
4035	5934.105931
4036	5932.577672
4037	5931.457234
4038	5929.463758
4039	5928.519325
4040	5925.882862
4041	5924.167064
4042	5923.177329
4043	5921.510536
4044	5919.597686
4045	5918.082886
4046	5916.956266
4047	5915.951601
4048	5915.456167
4049	5914.170451
4050	5913.501065
4051	5911.537848
4052	5910.197946
4053	5909.305984
4054	5907.775523
4055	5906.098342
4056	5904.169147
4057	5903.035887
4058	5901.998496
4059	5901.251964
4060	5899.739941
4061	5898.358112
4062	5896.478052
4063	5895.451197
4064	5894.382017
4065	5892.518268
4066	5890.723581
4067	5888.153122
4068	5887.128956
4069	5885.706003
4070	5884.220983
4071	5882.581175
4072	5881.323604
4073	5879.842488
4074	5878.463789
4075	5877.461519
4076	5876.3888
4077	5875.500008
4078	5873.245695
4079	5872.416052
4080	5871.691093
4081	5869.98587
4082	5868.53357
4083	5867.895666
4084	5866.817696
4085	5865.970373
4086	5864.923468
4087	5863.82739
4088	5862.591234
4089	5861.753387
4090	5859.881216
4091	5858.695978
4092	5857.47051
4093	5856.039279
4094	5855.21413
4095	5854.371175
4096	5853.050646
4097	5851.724997
4098	5851.184145
4099	5849.749678
4100	5848.629512
4101	5847.658939
4102	5846.222797
4103	5845.313905
4104	5844.294267
4105	5843.450859
4106	5842.599026
4107	5841.865493
4108	5840.61081
4109	5839.1625
4110	5838.459961
4111	5836.944804
4112	5835.262164
4113	5834.194605
4114	5832.014704
4115	5830.408704
4116	5829.269477
4117	5827.989146
4118	5826.683926
4119	5825.581899
4120	5824.471301
4121	5823.771796
4122	5822.25879
4123	5820.370031
4124	5818.555218
4125	5816.960544
4126	5816.481098
4127	5815.202885
4128	5813.248841
4129	5811.425508
4130	5810.220389
4131	5808.600936
4132	5807.519621
4133	5806.304181
4134	5805.012095
4135	5803.68609
4136	5802.543378
4137	5800.657043
4138	5799.46569
4139	5798.506476
4140	5797.886055
4141	5796.858589
4142	5796.297855
4143	5795.173217
4144	5793.900188
4145	5792.386227
4146	5791.590918
4147	5790.114276
4148	5788.628496
4149	5787.168025
4150	5785.761487
4151	5784.191334
4152	5783.224643
4153	5782.061415
4154	5781.188992
4155	5780.411265
4156	5779.066955
4157	5777.961906
4158	5777.161882
4159	5775.958013
4160	5774.310215
4161	5772.589587
4162	5771.604901
4163	5771.268914
4164	5770.297567
4165	5769.560355
4166	5768.313654
4167	5767.578909
4168	5766.657368
4169	5764.625604
4170	5763.422589
4171	5762.92297
4172	5762.006496
4173	5760.485067
4174	5759.358591
4175	5757.700289
4176	5756.576119
4177	5755.757091
4178	5754.95994
4179	5753.508122
4180	5752.277811
4181	5750.954179
4182	5749.715579
4183	5748.508688
4184	5747.139928
4185	5745.690052
4186	5744.548309
4187	5742.41482
4188	5740.755138
4189	5739.5856
4190	5738.191481
4191	5736.889691
4192	5735.896036
4193	5734.447484
4194	5733.079462
4195	5731.168835
4196	5729.805421
4197	5729.032962
4198	5728.480306
4199	5726.661734
4200	5725.744416
4201	5724.393079
4202	5723.250395
4203	5721.857888
4204	5719.53611
4205	5717.630306
4206	5716.228961
4207	5715.417765
4208	5714.581534
4209	5713.824358
4210	5712.408291
4211	5711.233818
4212	5710.077774
4213	5708.972554
4214	5707.873148
4215	5704.932847
4216	5703.929229
4217	5701.993468
4218	5700.230244
4219	5699.122756
4220	5698.510969
4221	5696.83862
4222	5696.239428
4223	5695.340678
4224	5694.327514
4225	5693.275545
4226	5692.305714
4227	5691.131596
4228	5690.217644
4229	5688.578494
4230	5687.556309
4231	5686.708884
4232	5685.586816
4233	5684.622753
4234	5682.741861
4235	5681.781871
4236	5680.569401
4237	5679.301034
4238	5677.370346
4239	5675.836117
4240	5675.331673
4241	5674.080493
4242	5672.708059
4243	5671.229862
4244	5670.323524
4245	5668.361803
4246	5667.523437
4247	5665.831016
4248	5664.883115
4249	5663.599363
4250	5662.335247
4251	5659.964584
4252	5658.867835
4253	5657.341385
4254	5655.690833
4255	5654.943838
4256	5653.782295
4257	5653.361591
4258	5651.797641
4259	5650.243682
4260	5649.149507
4261	5647.381008
4262	5645.478601
4263	5644.270633
4264	5642.707678
4265	5640.639066
4266	5639.941996
4267	5639.031912
4268	5637.089834
4269	5635.903268
4270	5633.700972
4271	5632.652039
4272	5631.636406
4273	5629.871027
4274	5628.682935
4275	5627.538886
4276	5626.368151
4277	5625.506253
4278	5624.153967
4279	5623.195433
4280	5622.159529
4281	5620.691934
4282	5619.045353
4283	5617.062343
4284	5615.45482
4285	5614.614748
4286	5613.448808
4287	5612.54049
4288	5611.535078
4289	5610.535422
4290	5609.491121
4291	5609.088723
4292	5606.663611
4293	5605.327999
4294	5603.43079
4295	5602.520037
4296	5601.769937
4297	5600.51412
4298	5598.837805
4299	5598.005128
4300	5596.982204
4301	5595.560899
4302	5593.995107
4303	5592.724806
4304	5591.064147
4305	5589.828217
4306	5589.209217
4307	5587.241987
4308	5586.039943
4309	5585.233982
4310	5584.011394
4311	5582.696837
4312	5581.998547
4313	5580.95781
4314	5579.125583
4315	5578.174687
4316	5576.745748
4317	5575.653309
4318	5574.933908
4319	5573.412603
4320	5571.8632
4321	5571.164867
4322	5570.211472
4323	5568.8259
4324	5567.735886
4325	5566.417152
4326	5565.323063
4327	5563.567369
4328	5562.638305
4329	5561.921476
4330	5560.674983
4331	5560.177079
4332	5558.808669
4333	5557.883448
4334	5556.217125
4335	5555.423209
4336	5553.554671
4337	5552.092421
4338	5549.978069
4339	5548.919894
4340	5548.113863
4341	5547.041599
4342	5546.426426
4343	5545.877872
4344	5545.018066
4345	5543.933896
4346	5543.614667
4347	5542.086284
4348	5541.714745
4349	5540.921362
4350	5539.356926
4351	5537.943557
4352	5536.700556
4353	5535.510282
4354	5534.757725
4355	5533.308916
4356	5532.14571
4357	5531.450565
4358	5529.759232
4359	5527.578971
4360	5526.27963
4361	5525.150153
4362	5524.377557
4363	5523.189145
4364	5522.550858
4365	5520.610416
4366	5518.721703
4367	5517.552783
4368	5515.645476
4369	5514.315268
4370	5513.018841
4371	5511.337913
4372	5510.239391
4373	5508.699703
4374	5507.758045
4375	5506.489933
4376	5505.795034
4377	5504.5612
4378	5503.660456
4379	5502.181482
4380	5500.865879
4381	5499.330199
4382	5497.786407
4383	5496.751726
4384	5495.303385
4385	5494.62029
4386	5493.94467
4387	5492.77786
4388	5491.127151
4389	5489.563796
4390	5488.219104
4391	5487.761624
4392	5487.220341
4393	5486.004493
4394	5484.123834
4395	5482.737289
4396	5481.40576
4397	5479.782023
4398	5478.569288
4399	5477.647057
4400	5476.157399
4401	5474.598507
4402	5473.107358
4403	5471.980334
4404	5469.931165
4405	5468.722838
4406	5467.917832
4407	5466.634088
4408	5465.651187
4409	5464.68235
4410	5463.680338
4411	5462.776223
4412	5462.279341
4413	5461.489907
4414	5460.401716
4415	5459.245273
4416	5457.983406
4417	5456.996453
4418	5455.370932
4419	5453.930576
4420	5452.24238
4421	5450.928877
4422	5450.491414
4423	5449.7656
4424	5449.029226
4425	5448.196756
4426	5446.874843
4427	5444.466813
4428	5443.653285
4429	5442.087662
4430	5441.524219
4431	5439.812476
4432	5438.348238
4433	5437.410327
4434	5435.103739
4435	5434.099579
4436	5432.807754
4437	5431.928427
4438	5430.21958
4439	5428.7835
4440	5427.389988
4441	5426.220727
4442	5424.492951
4443	5422.938569
4444	5421.623576
4445	5420.701948
4446	5419.709067
4447	5418.767817
4448	5417.259766
4449	5415.990029
4450	5415.071783
4451	5413.839834
4452	5413.112441
4453	5411.99643
4454	5411.203576
4455	5409.851757
4456	5408.513261
4457	5407.292773
4458	5406.585735
4459	5405.17213
4460	5404.166109
4461	5402.251552
4462	5401.246552
4463	5399.633659
4464	5398.848162
4465	5397.779281
4466	5396.286052
4467	5395.427501
4468	5393.500297
4469	5392.457569
4470	5390.969284
4471	5390.352537
4472	5389.458695
4473	5387.923559
4474	5386.685871
4475	5385.663373
4476	5384.417554
4477	5382.254967
4478	5381.275733
4479	5380.219209
4480	5378.995798
4481	5378.056588
4482	5376.513012
4483	5375.40132
4484	5373.554279
4485	5372.112479
4486	5370.854768
4487	5369.81583
4488	5368.718473
4489	5367.385585
4490	5366.025572
4491	5364.274139
4492	5363.664686
4493	5363.012432
4494	5361.673883
4495	5360.868083
4496	5359.455998
4497	5357.979117
4498	5356.525323
4499	5354.948433
4500	5354.416635
4501	5353.537299
4502	5352.61972
4503	5351.044167
4504	5349.141777
4505	5347.737501
4506	5346.447964
4507	5345.399459
4508	5344.06129
4509	5342.860774
4510	5341.780336
4511	5340.493149
4512	5338.766803
4513	5337.741758
4514	5336.971724
4515	5336.268081
4516	5335.193056
4517	5334.143997
4518	5333.035043
4519	5331.347692
4520	5329.978822
4521	5329.387896
4522	5328.425872
4523	5327.649196
4524	5326.889234
4525	5325.919379
4526	5325.335087
4527	5323.761333
4528	5322.981997
4529	5321.494828
4530	5320.891463
4531	5319.865665
4532	5319.140911
4533	5317.775968
4534	5316.95808
4535	5316.602359
4536	5315.269218
4537	5314.226234
4538	5313.090084
4539	5312.354262
4540	5311.649704
4541	5310.886974
4542	5310.200434
4543	5309.181382
4544	5307.596017
4545	5306.472201
4546	5305.050967
4547	5303.480579
4548	5302.278969
4549	5301.633069
4550	5300.78633
4551	5299.351473
4552	5297.8235
4553	5296.045075
4554	5295.084454
4555	5294.048228
4556	5293.262825
4557	5292.126607
4558	5291.339387
4559	5290.227729
4560	5288.811879
4561	5287.433856
4562	5285.79492
4563	5284.779061
4564	5283.973962
4565	5282.329516
4566	5281.123362
4567	5280.011976
4568	5278.864951
4569	5277.93929
4570	5276.012096
4571	5274.914009
4572	5274.021068
4573	5271.652331
4574	5270.455065
4575	5268.757097
4576	5267.835356
4577	5265.633967
4578	5264.595499
4579	5263.416952
4580	5261.99207
4581	5261.568083
4582	5260.592495
4583	5259.602169
4584	5258.376115
4585	5257.839535
4586	5256.81812
4587	5256.22132
4588	5255.606815
4589	5254.816715
4590	5253.257859
4591	5252.49496
4592	5251.687894
4593	5251.346698
4594	5250.362002
4595	5248.953221
4596	5247.78645
4597	5247.020526
4598	5245.696779
4599	5244.667047
4600	5243.748737
4601	5242.498288
4602	5240.500745
4603	5239.617664
4604	5238.172776
4605	5236.588081
4606	5236.209238
4607	5234.666403
4608	5233.977219
4609	5232.941314
4610	5232.027567
4611	5230.355295
4612	5228.968733
4613	5227.868456
4614	5226.435179
4615	5225.835398
4616	5224.994919
4617	5224.51507
4618	5223.393086
4619	5222.978901
4620	5221.775312
4621	5220.623788
4622	5219.904165
4623	5218.294421
4624	5217.610988
4625	5216.928795
4626	5215.788824
4627	5213.931737
4628	5212.9179
4629	5211.541071
4630	5210.548301
4631	5209.325548
4632	5207.370622
4633	5206.566363
4634	5205.741698
4635	5204.706398
4636	5202.697322
4637	5201.892996
4638	5201.152877
4639	5200.298117
4640	5199.291323
4641	5198.22244
4642	5196.687648
4643	5195.814929
4644	5194.699586
4645	5193.399962
4646	5192.195572
4647	5191.731154
4648	5190.316871
4649	5189.615479
4650	5188.353755
4651	5187.108921
4652	5185.416773
4653	5184.548789
4654	5183.38198
4655	5182.545645
4656	5181.57743
4657	5180.568912
4658	5179.171146
4659	5177.961461
4660	5176.961424
4661	5176.182709
4662	5175.478787
4663	5174.761389
4664	5173.615028
4665	5172.530549
4666	5171.302414
4667	5170.436073
4668	5169.566617
4669	5168.555582
4670	5166.612895
4671	5165.763721
4672	5164.461206
4673	5163.571247
4674	5161.940252
4675	5160.831392
4676	5159.653884
4677	5158.936982
4678	5156.6875
4679	5155.502994
4680	5154.191767
4681	5152.725105
4682	5151.355406
4683	5150.350051
4684	5149.254254
4685	5147.761122
4686	5147.030906
4687	5146.658658
4688	5145.481236
4689	5144.557086
4690	5142.988217
4691	5141.637809
4692	5139.834689
4693	5138.428803
4694	5136.71533
4695	5135.181856
4696	5134.389984
4697	5133.51852
4698	5132.637612
4699	5131.583624
4700	5130.434924
4701	5130.138061
4702	5129.345184
4703	5127.793246
4704	5126.752863
4705	5125.608193
4706	5124.880691
4707	5123.928956
4708	5123.119861
4709	5122.202958
4710	5120.844595
4711	5119.556954
4712	5118.379212
4713	5117.624554
4714	5116.822091
4715	5115.833604
4716	5115.146578
4717	5114.549112
4718	5113.269605
4719	5111.861316
4720	5110.372818
4721	5109.171899
4722	5108.153955
4723	5107.544431
4724	5106.607158
4725	5105.864672
4726	5104.84317
4727	5103.227431
4728	5102.222672
4729	5101.102895
4730	5100.000631
4731	5099.071702
4732	5097.936523
4733	5096.269986
4734	5094.930069
4735	5093.948146
4736	5092.721515
4737	5091.489483
4738	5090.996758
4739	5089.738797
4740	5088.858006
4741	5087.656862
4742	5086.710474
4743	5085.902281
4744	5084.492276
4745	5083.151686
4746	5082.59833
4747	5082.14409
4748	5080.770365
4749	5079.659649
4750	5078.315852
4751	5077.260352
4752	5076.486316
4753	5075.462071
4754	5074.311058
4755	5073.422394
4756	5072.932844
4757	5071.288681
4758	5069.57578
4759	5068.564465
4760	5067.55469
4761	5066.074555
4762	5064.621108
4763	5063.451995
4764	5062.523046
4765	5061.741781
4766	5060.36606
4767	5059.024828
4768	5057.965012
4769	5057.081206
4770	5056.644123
4771	5055.372778
4772	5054.342544
4773	5053.32012
4774	5052.639714
4775	5051.55685
